10	-0.53609262;4.28955775;1.21701836;1.21262504;-0.51589848;0.4701073;0.82370293;-0.05811307;0.6501685;0.44530641;1.09524194;0.48612811;0.16869617;0.45674404;-0.36554457;-0.16846482;0.33319997;0.8756507;0.29300871;0.69679468;0.1556446;0.06332529;0.94852248;0.54927311;0.31765861
11	-1.61617761;2.00250445;-0.6922741;0.30355889;-0.1630139;0.68276119;0.21658361;-0.2993707;-0.03903541;-0.01822461;0.14166582;-0.01535434;-0.39632787;0.31649228;-0.16762457;0.03831351;-0.20390567;0.13788212;0.19429782;0.04318032;-0.22261921;0.20188508;0.22142549;-0.02546279;-0.0052091
12	-0.49146568;-1.15870032;-0.00717798;0.30183634;-0.06546541;0.55350192;0.0597468;-0.33129535;-0.16049876;0.49264657;-0.2291297;0.2505274;-0.12780074;-0.05260794;0.13260646;0.18801857;0.03578154;0.40782723;0.23113332;0.16193691;-0.27530759;-0.04132214;-0.06229756;-0.05138831;-0.03475473
13	1.21778032;-0.48812164;-1.23289292;-0.35019478;-0.32229756;0.54821643;0.66785031;0.77668295;-0.31790068;-0.23100651;-0.28059906;0.74812695;-0.51957357;-0.56553484;0.02301564;0.27928848;-0.41878185;0.31653271;0.50348356;-0.41204725;-0.13651984;-0.06003403;-0.14175353;0.05814505;-0.01954042
14	-0.71333475;1.27893841;0.56756928;0.4767258;-0.97072035;1.36277003;-0.59878793;-0.08126197;0.52883321;0.20368522;0.52193654;0.69571369;0.2128332;-0.34719597;-0.65468647;0.28564532;-0.10579274;0.62748434;0.27923586;0.22102556;-0.19243671;0.22384561;0.26201016;0.00460641;0.18535028
15	2.46525031;-1.10292006;0.24614127;2.03242898;0.38956296;1.56387578;-0.59015623;-0.12885211;-0.15434021;0.1789033;-0.4213615;0.40036719;-0.0660893;-0.58705902;-0.14922247;0.24949847;-0.09029226;0.44388034;0.05330868;0.79458925;-0.28621933;-1.04727257;-0.25871397;0.28161763;-0.6447733
16	0.62178026;-0.98053791;0.24133001;-0.15047235;0.0704207;0.58096828;-0.22013093;-0.46379299;-0.74659687;1.07756373;-0.42832461;-0.00558617;0.10630822;-0.37018383;0.38248465;-0.09945184;-0.25808416;-0.0355259;0.1589684;0.44291321;-0.40025316;-0.28640326;0.16019762;0.07531267;-0.04951658
17	-0.43438542;0.17577169;-0.95269176;0.42411771;-0.0868763;1.00600981;-0.4809165;-0.15059448;-0.11767152;-0.19385756;-0.40304332;0.19494417;0.10788006;-0.38994734;0.24764634;-0.05607822;-0.22723577;0.42380162;0.28793937;0.09410142;0.04153237;-0.02512016;0.1821232;-0.20147614;-0.00297668
18	-3.63730280e+00;8.62338642e+00;-1.37582884e-01;1.08949512e+00;1.61349162e-01;5.69083191e-01;1.25647851e+00;-3.78296452e-01;1.26847559e-01;5.15919677e-01;3.66012235e-01;-1.31368122e+00;-4.03018929e-01;1.17371448e+00;-1.11078324e+00;-1.14606018e+00;8.18298996e-02;-6.30847006e-01;6.21323398e-01;-6.01972229e-03;2.85823295e-01;-4.92378506e-01;1.64741310e-01;7.60239705e-01;-6.01189783e-02
19	-1.81034239;1.07240339;-0.76617131;-0.6589975;-0.8084523;0.40310004;0.05655223;-0.33290867;0.0507904;-0.10565676;0.04543874;0.52656413;-0.04078826;-0.10597422;0.32791466;-0.18544755;0.02971281;0.37607944;0.19778121;0.06809578;-0.00722147;0.12558383;-0.07810442;-0.13616333;-0.00211817
20	0.45044381;-0.44798239;0.54375813;0.83564152;-0.33230268;0.88999657;-0.22408851;-0.07852756;0.20788497;0.42146517;0.11608369;0.70807716;0.24868704;-0.3132135;-0.31249474;0.25603171;-0.1517431;0.50381188;0.10346305;0.41561428;-0.3775667;-0.29579816;0.07193889;0.05918896;-0.1041877
21	-1.68677322;-1.62440447;-0.94530974;0.02731726;-0.24578507;0.73255767;0.1772405;0.02510754;0.05935094;0.41765043;-0.37610694;0.02625176;0.04293021;-0.25303739;0.4005212;0.0484969;-0.27814507;0.17749781;0.06863322;0.02896842;-0.14868023;0.0049989;0.05055071;0.06712956;0.06108268
22	3.03147983;-0.41202762;0.41428804;-0.00928511;0.05440056;0.99566133;-0.93810457;-0.27030441;-1.08920445;1.50414794;0.01898279;0.21561558;0.45317426;-0.68415546;0.68744173;-0.95592487;-0.79757373;-0.41089365;0.02710822;0.83774644;-1.11149063;-0.79217682;0.45269385;0.44389798;-0.39700913
23	0.42605423;-1.88095182;-0.43786157;0.60255132;0.14728565;1.03664539;0.1735683;0.29816696;0.25568573;0.57897392;-0.37924367;0.0122312;0.58751499;-0.58796685;-0.19309537;-0.01142857;-0.56968967;0.33507204;-0.07417352;0.1243679;-0.1938398;0.09814666;0.04878462;0.06750757;-0.17692363
24	-0.32283001;-0.48581155;-0.72245802;0.87913978;-0.18620298;0.58518265;-0.36206293;0.0038548;-0.07505077;0.2537107;-0.15922864;0.83564173;-0.27757654;-0.15197904;0.12188668;-0.01356159;-0.1899419;0.47544404;0.0732666;0.16498115;-0.35296035;-0.24479425;0.01344726;0.23600722;-0.0309637
25	0.51099613;-1.00964094;-0.92261504;-0.16252338;0.25567396;0.85922162;0.7420572;0.09453615;0.07866816;0.27770222;-0.02655356;0.76990026;0.48063149;-0.17483604;0.1687165;-0.20186446;-0.50081779;0.35254999;-0.13079503;0.05348261;-0.08022306;0.16403553;0.00124313;-0.01729922;-0.21430698
26	-0.3760388;-1.13642724;-1.12277878;0.32184057;-0.01912368;0.43136628;-0.01326618;-0.25781556;-0.28041677;0.50092951;0.01428675;0.56231112;-0.21967383;-0.01321346;0.60456813;-0.20546826;0.06431425;0.7953683;0.1846837;0.03610272;-0.29937965;-0.10309268;0.58952135;-0.27341891;0.34873902
27	0.7096781;-0.75480145;-1.28263073;0.33386768;0.95327426;0.82839627;0.5118626;-0.60959515;0.46748383;1.24198022;0.40705065;0.21046794;0.00801599;0.56035139;1.23859126;0.37779147;-0.2773506;1.96341453;0.49439999;0.08335302;-0.24470188;0.84399588;0.62834665;-1.26836705;0.6619848
28	-0.26757934;0.58564443;-0.34886956;-0.6530447;-0.74534752;0.50033942;0.4896108;-0.23341491;0.54149102;-0.24387578;-0.23133944;0.16261121;-0.11243111;-0.07420697;0.00479619;0.13671202;0.21763526;0.74675703;-0.26620435;0.42101957;0.14781391;-0.21861957;-0.05319555;-0.79853045;-0.23035306
29	1.70056636;0.29827065;-0.1662086;0.71962378;-0.18550103;1.06124776;-0.34387187;0.03585557;-0.08022801;0.34930965;0.30185911;1.19567713;-0.00276178;-0.29883309;0.38575933;-0.07114262;-0.49995409;0.56146578;-0.15318896;0.53939486;-0.70030589;-0.65457745;0.10345982;0.46422848;-0.40308804
30	-1.31696503;-0.6026509;0.82804165;0.84703628;-0.02333136;1.1258117;-0.13290856;-0.21855866;0.32063317;0.58650121;0.04638109;0.06518725;0.48016292;-0.35426255;-1.09901797;0.91480131;0.24858792;0.90049833;0.54131794;0.38509802;0.09693672;0.0958069;-0.05840537;-0.08371955;0.25553051
31	-0.29358711;0.02037593;-0.08583692;2.45521026;-0.34271736;-0.52027451;0.67657942;-0.08867713;0.69690845;0.45256064;-0.11553055;-0.72454655;-0.2561259;0.24031922;0.43281457;0.21382248;0.1644317;-0.33263004;0.24027772;-0.04285781;-0.05349453;0.02685727;0.05920381;0.18416781;-0.01057244
32	2.26159934e+00;1.06358121e+00;3.85823203e-01;-1.12626753e+00;-9.71933428e-01;9.73989346e-01;9.43806340e-01;1.87624994e-01;4.57648665e-01;-1.73956814e-01;4.39350327e-02;6.20882128e-01;1.57398988e-01;-4.40369376e-01;-6.57748737e-01;4.25753831e-01;-3.57751410e-01;9.40795205e-01;-6.65178526e-03;1.86758126e-03;-7.40918455e-02;-1.99853726e-01;-5.62995626e-01;-4.50878511e-01;-1.05158989e-01
33	-0.95743126;-1.23270826;-0.83775542;-0.12851444;0.10350699;1.12210438;0.68328512;0.33522932;0.5287466;0.39328274;-0.53827813;0.16293601;0.8602955;-0.27948038;-0.17232798;0.18442416;-0.61190012;0.35509078;-0.3061914;-0.11780217;0.33653009;0.68818624;-0.15389082;-0.11718952;-0.14179153
34	-1.81090962;0.70804736;-0.27983091;0.66087425;0.06181513;0.96968761;-0.56791987;-0.2472782;0.07915406;-0.0700963;-0.18372376;0.39895423;0.04035822;-0.11804777;0.43087587;-0.07548231;-0.58995265;0.39415821;0.15947342;0.02161861;-0.225761;0.14913145;0.00435905;0.05668412;0.16757844
35	0.15840644;-0.42968134;-0.43087779;-0.12746423;-0.20093785;0.68932816;0.09163;-0.16100372;0.06012609;0.44377833;-0.11662749;0.35574613;0.04629104;-0.15133077;0.25397322;-0.10436368;-0.09263685;0.38323144;0.10839278;0.16688686;-0.22437419;-0.04015929;0.05952897;-0.16535985;-0.01067816
36	0.98428517;-0.85870839;-1.26275767;0.06535957;0.30979875;0.63615598;0.34029067;-0.32875577;0.00495437;-0.14975197;-0.46547855;0.14036711;0.04733189;-0.07591569;0.16454756;-0.00458055;0.17325614;1.01813666;0.2217279;0.08578021;0.02043579;-0.10855968;0.36714363;-0.88941859;0.20531278
37	1.67755037;-0.16257222;-0.66597022;-0.24652082;-0.13372514;0.74720694;0.38683197;-0.10760878;0.17364271;-0.00702265;-0.15875786;0.43333187;0.02994669;-0.16491332;0.33961098;-0.16610414;-0.22309025;0.62310485;-0.23575352;0.33208656;-0.3052788;-0.29582593;-0.02242013;-0.44468684;-0.31793753
38	-2.19002039;-0.04155251;-0.48916435;0.33377434;-0.17249692;0.57650767;0.25062419;-0.30398888;0.20282691;0.24237614;-0.3217737;0.22205166;0.17750541;-0.10901672;0.09604637;0.20386431;-0.0425186;0.28021845;-0.10085875;0.1723301;0.04213816;0.11486077;-0.05571898;0.04319586;-0.08882753
39	-1.28937112;1.33071081;0.06762451;-0.68195681;-0.77169999;0.22687475;-0.59744393;-0.03156332;-0.41709547;0.65037129;0.21225973;0.59789353;0.52466565;0.06589658;0.03513684;-0.03935262;-0.17660299;0.44033291;0.31144484;0.17798682;0.14529434;-0.04264758;0.30133852;-0.18661393;0.2910152
