13	0.38018846;-0.08368629;-0.0446637;-0.04606946;-0.08244547;0.08807203;-0.00688314;0.00577371;0.01475592;-0.01716053;-0.01971835;-0.02482316;-0.00728331;0.0115595;-0.00264711;0.00218636;0.00847467;0.00750137;0.00624502;-0.00369103;-0.00751614;0.00129518;0.00324217;-0.00322288;-0.00423422
14	0.09114811;-0.00629436;-0.08985412;0.05115503;0.02984506;0.06753442;0.18049252;0.02885621;0.0223833;-0.06236855;-0.01061505;0.09710199;-0.02684203;0.01558159;0.00819091;0.00428727;0.01625497;-0.0282444;0.03185015;-0.01139017;0.01173238;0.02091927;0.00541323;0.00499593;0.00065841
15	0.2982007;-0.04784832;-0.09265608;-0.01709871;0.09655791;-0.01320811;0.08975996;-0.11653703;-0.03326925;-0.00139541;-0.19730295;-0.09086533;-0.04289038;-0.07760183;0.04335461;0.01477109;0.02598295;-0.03415295;-0.00617292;-0.01619917;-0.005298;0.01359693;-0.00705354;0.00873738;0.00101432
16	0.19908998;-0.03725478;-0.06198243;-0.03431075;-0.03263861;0.01759761;0.00508457;0.06829473;0.03473204;-0.09534105;-0.04993213;-0.02735379;0.00646969;0.10077534;0.00852067;-0.03319434;-0.01642669;0.0200995;-0.03154609;-0.01606405;0.02604331;0.00981503;0.0072805;0.01701778;-0.01257013
17	0.10318656;0.05320242;-0.09777383;-0.004511;0.04430171;0.05347416;0.19905378;-0.0483148;0.0753644;0.09196924;-0.02648288;-0.0409463;0.34427427;0.00549537;0.14114229;0.07296196;-0.02519097;0.00299882;0.02482909;-0.00883324;0.01569901;0.02446899;-0.01621454;0.00360895;-0.00375477
18	0.1213784;-0.03238933;-0.1571212;0.12399554;-0.01508905;0.003534;0.08266813;0.05220449;0.04613129;-0.04761779;-0.0004571;0.0164005;-0.05818587;0.00246845;-0.0506473;0.15770756;-0.01830006;-0.01164068;-0.03331651;0.03975628;0.01928905;0.02147779;-0.05218404;-0.00602957;-0.02888765
19	0.53403309;-0.07635877;0.04114039;-0.00474706;-0.05255958;0.0647701;-0.02105032;-0.02103399;0.04966456;0.0764746;-0.01502849;-0.00797937;-0.03576123;0.01154105;0.00644198;0.0174508;0.00107924;-0.00569669;0.02422238;0.00108663;-0.01430875;0.00695311;-0.00425814;-0.00828547;-0.00258338
20	0.34375125;0.3149698;0.07232535;0.06410641;-0.02490139;-0.10625566;0.09375067;-0.00203827;-0.0841751;-0.13201301;0.16396089;-0.11960886;-0.10836224;-0.00243732;0.25651961;0.04712212;0.02410218;-0.01869643;-0.03491845;0.02975556;-0.0253032;-0.02862049;-0.01120255;-0.02839884;0.05377283
21	0.26065633;0.00743868;0.09368082;0.06091612;0.00166858;-0.11856412;0.04223102;0.02858282;-0.00036171;-0.11772109;-0.03637272;-0.06217835;0.05965361;0.03635192;-0.15196324;0.10294636;-0.00533006;0.00525844;0.08688694;-0.08322282;-0.10355254;-0.10027122;0.10509833;0.07883304;0.18645687
22	0.2234617;0.27144591;-0.06310814;0.00635764;0.01017322;0.00548386;0.01332448;0.01172672;0.00488684;0.02086913;-0.00508706;-0.00360451;0.0022754;0.00209294;0.00157865;0.00611961;-0.0026651;0.01360446;0.00496362;0.00424934;0.00136254;0.01961421;-0.00433914;-0.00375269;0.01180924
23	0.44858295;-0.07363761;-0.13311653;-0.04490809;0.09242212;-0.12833512;-0.057615;-0.02950608;0.0007358;0.07663819;0.03453987;0.05158034;-0.008741;0.03975155;0.00144133;-0.00823416;-0.00877386;0.00416262;0.01628898;0.00463686;-0.00053457;-0.00658323;-0.00568622;-0.02651492;-0.01093104
24	0.59097814;-0.12913807;0.0494857;-0.08147927;-0.2294346;0.20437999;-0.0525508;-0.00826534;0.01102388;0.01203464;0.01656959;-0.0264725;-0.00488285;-0.05779044;-0.00632246;0.01805518;0.00355559;-0.00425076;0.03745435;-0.00975423;-0.00464585;0.01165266;-0.00109733;0.00496532;-0.00255358
25	1.86372001e-01;6.80680281e-01;-1.29714401e-01;-6.64192668e-02;-3.81343448e-02;2.39435849e-02;-4.73095777e-02;-4.84407118e-02;1.20432471e-02;-1.06993483e-02;-3.12111864e-02;1.56605896e-02;-1.70581126e-02;-1.52123266e-02;-7.91540377e-02;-1.93051739e-02;7.34987140e-05;1.29829387e-02;3.03098776e-03;1.16634695e-03;2.20937292e-02;8.24290175e-03;-1.96207716e-02;-2.03231705e-02;2.78260781e-02
26	0.15763442;0.22215375;-0.02280701;0.01730226;0.09522704;0.0980659;-0.02259454;0.16171374;-0.13160223;0.08278534;-0.01277111;-0.02534663;-0.00836602;0.05308764;-0.00645975;0.03806359;0.03648972;-0.10683727;0.02831899;-0.02302135;-0.06428003;-0.01451001;0.08026391;0.02738357;-0.15709662
27	0.23792905;-0.12059016;-0.45239333;0.0176095;0.08307851;-0.23296753;-0.09088199;0.01375266;-0.06671407;0.05463965;0.05134384;0.02219778;-0.00187802;-0.00228102;-0.01377803;-0.01923144;-0.03861191;0.07824208;0.10166405;-0.06528818;-0.01355806;-0.05418957;-0.03481686;-0.02416977;-0.01316238
28	0.05549428;-0.00060511;-0.03161281;0.0163383;0.0091425;-0.00362788;0.00865219;0.00458672;-0.00229529;-0.00879979;-0.00801845;-0.0031221;0.003635;0.01173791;-0.00373357;0.00740204;-0.00133596;0.00553478;0.01099099;0.00481849;0.00030727;0.00911963;0.0082527;-0.00370383;0.00216224
29	0.55282435;-0.0503405;0.11208249;0.05625701;0.20208185;0.02584597;-0.12051204;-0.11160136;0.12169521;0.07082355;0.06162711;0.04223183;-0.028597;0.08398705;-0.00696854;0.01737324;-0.00977621;-0.02223082;0.01292941;0.00892375;-0.01354683;0.01685039;0.00663784;0.01023411;-0.00347495
30	0.29040767;-0.14493385;-0.45750804;-0.18551284;0.15940593;-0.24762276;0.00549069;-0.04060316;-0.10830112;0.08801664;0.08460644;0.00846787;-0.01980659;0.023687;-0.04727698;-0.04199568;-0.03587572;0.08140727;0.07090512;-0.02901967;0.01744831;-0.00150595;-0.00486615;-0.02676882;-0.04391426
31	0.24693732;-0.07073674;-0.19880458;-0.03102299;0.05464577;-0.11524336;-0.02639438;-0.03022664;-0.05680492;0.02605956;0.00849113;0.02189161;-0.00040677;0.04082945;-0.00998412;-0.00127953;-0.00633112;0.02354632;0.02838936;-0.00660552;0.00875958;-0.01461853;-0.00497;-0.02532298;-0.00755899
32	0.28831702;-0.09247384;-0.21849251;-0.05306144;0.02508882;0.05578472;0.13409939;-0.04504966;0.01650517;0.06744251;0.00305901;-0.07274367;-0.02272022;-0.01622362;-0.03640527;-0.00806998;0.00301035;-0.00310673;-0.03219637;0.01455681;-0.02120055;-0.01027279;0.00624416;-0.01534991;0.00953695
33	0.31707229;0.07756946;0.02871472;0.04445873;0.1306279;0.05153391;-0.05952786;-0.00359692;0.04550153;0.02402568;0.00321467;-0.00486792;-0.0006243;0.0276113;-0.0089787;0.00584866;0.0108716;0.00118848;0.00962126;0.00193964;0.00811892;0.01027969;-0.00469702;-0.00058842;0.00049135
34	0.14505228;-0.03118216;-0.10529606;-0.03711311;0.04923864;-0.09995055;-0.01435858;-0.02147519;-0.06166495;0.02524871;0.03681825;0.07984279;0.02557129;0.02504498;-0.00738131;-0.00845427;0.00542541;-0.00881297;-0.10245992;0.07493342;-0.09861735;0.14992799;0.04797685;0.25009976;0.04480389
35	0.30163988;-0.02825955;0.00912331;-0.00296154;0.00414503;-0.03717384;0.0028227;0.03642208;0.00219781;0.01324709;-0.01452236;0.00059967;0.0040705;0.02132219;-0.01337937;0.01770022;0.05172526;-0.01470935;-0.0296049;0.01485434;0.21338484;-0.01933727;0.15496526;-0.00666226;0.02575534
36	0.32401772;-0.00645242;0.05534373;0.07443572;0.05204237;0.08632579;0.1181204;0.08432677;-0.02726848;-0.05551626;-0.05306446;0.13558307;-0.03604798;-0.05291788;0.04093995;-0.04648293;-0.04544514;0.14748914;-0.01442058;0.02077127;-0.01649605;-0.03466417;0.03470417;-0.00488784;-0.03909018
37	0.25944114;-0.01610851;0.03271881;0.06027132;0.37296368;0.17724522;-0.1767888;-0.01411706;0.0526863;0.01376426;0.0674056;-0.00573672;0.00115176;0.06362961;-0.01077917;0.02134117;-0.00445763;-0.03705548;0.00953866;-0.00089376;0.02029095;0.0116034;0.00163003;-0.01188967;0.03192982
38	1.16994368e-01;-3.41827593e-02;-1.78302384e-01;1.06774847e-01;2.32441937e-02;1.29726085e-01;3.16770273e-01;3.19525511e-02;7.18863016e-02;-4.61652729e-02;-3.35265483e-03;1.25670000e-01;-1.07712761e-01;4.39083320e-02;-4.84612441e-02;1.36842007e-02;3.49121321e-02;-1.09130046e-01;-1.33856510e-02;1.51745512e-02;1.76125166e-02;1.31910273e-07;-4.56710527e-02;-1.97087173e-02;4.46247760e-03
39	0.3834965;0.33131181;0.06386802;0.04723808;-0.00050548;-0.10254665;0.02294175;-0.04585524;-0.01781506;-0.03202305;-0.02852426;-0.02650705;0.03123559;-0.03191969;-0.09045959;-0.02233406;0.01582675;-0.02196968;0.00859974;-0.00684469;0.04595904;0.03723248;-0.05365551;-0.03404519;0.00990732
