101	-1.36190954e-01;-1.03642615e-01;-1.56813459e-02;1.42676424e-02;3.69148720e-04;-2.67336001e-04;7.37241631e-04;5.56315779e-04;2.28124430e-04;6.53261350e-04;6.17655348e-04;3.17706584e-04;-3.17308232e-04;-7.83924092e-06;-6.87846460e-04;3.85150964e-04;-5.34461652e-04;-5.60120413e-04;6.89741934e-05;4.51223746e-04;-4.39345603e-04;-2.33162823e-05;1.11896998e-03;-3.97691164e-04;-6.16129367e-04
333	-3.38813211e-02;3.58466234e-02;-6.81159187e-03;-3.18648789e-02;-7.77721589e-03;8.58780376e-05;-1.88930535e-02;-8.68342698e-03;-6.62910990e-03;-7.65921194e-03;-1.89153465e-02;3.45976764e-04;-5.90205960e-03;-3.99737289e-04;-3.26405049e-02;-2.56165702e-02;-2.93074442e-02;-2.56315137e-02;-5.72618322e-02;-1.60410996e-02;-1.08959813e-01;1.06504463e-01;-1.06079115e-01;5.29399571e-01;7.95891305e-01
158	-0.04962743;-0.00781064;0.01960722;-0.01843701;0.00081594;-0.00186964;-0.00245821;-0.00274671;-0.0013683;-0.00095897;-0.00389183;0.00146857;-0.003812;-0.00200377;-0.00404438;-0.00579145;-0.0029202;-0.00621493;-0.00248008;0.00174788;-0.00243294;0.00030379;-0.002994;0.00291171;-0.01142095
26	-0.04111896;-0.05904057;-0.02861039;0.01240267;-0.00038568;0.00073475;0.0005857;0.00149333;0.00034284;-0.00033836;-0.00012554;0.00076671;-0.00041012;0.00188599;-0.0034839;0.00051854;-0.00081903;-0.00117857;-0.00105036;0.0004918;-0.00091191;-0.00098447;0.00269549;0.00125293;-0.00160866
294	0.03109051;-0.01891481;0.00143395;-0.0044884;-0.00110767;0.002732;-0.00352044;-0.00076475;-0.00171126;-0.00719766;-0.00920447;0.00257692;-0.0033116;0.00440307;-0.009882;-0.00821216;0.00073458;-0.00447621;-0.00454457;0.00029112;0.00031225;-0.00702022;-0.0061024;0.01034167;-0.00760494
167	-0.06236982;0.01233826;0.02125949;0.02943246;-0.00118275;-0.00491407;-0.00327264;-0.00827381;-0.000483;-0.00316282;-0.00355838;-0.00049177;-0.00549146;0.00202351;-0.0030584;-0.00550692;-0.00192247;-0.0203847;-0.00788108;0.00259691;0.00223912;-0.00088385;0.00639318;0.00502236;-0.00711174
322	-3.91304898e-02;-2.41664983e-02;-6.71385605e-02;1.07381072e-01;-3.02726192e-03;-1.39387613e-04;-3.13630867e-05;-1.12838304e-03;1.28043171e-03;-2.18661493e-03;6.45338266e-04;-9.06556483e-04;-1.53593091e-04;6.11252454e-03;-3.42543692e-03;2.43729068e-03;1.35592758e-04;-8.02215557e-03;-4.69761584e-03;1.82030405e-04;1.71618976e-03;-1.61290319e-03;9.46060682e-03;3.20519603e-03;2.19513095e-03
324	-4.89459942e-02;3.93061009e-02;-1.17485336e-01;1.22413674e-01;-4.22092996e-03;1.95585828e-04;-1.16291298e-03;-1.18740457e-03;1.20178793e-03;-1.93535946e-03;1.05319008e-03;-1.60951079e-03;9.31782579e-04;6.14040768e-03;-3.09577924e-03;3.38497323e-03;-3.87458147e-04;-6.56478627e-03;-5.26698682e-03;-6.61330865e-04;8.34544668e-04;-1.57425811e-05;9.54260483e-03;3.81819778e-03;1.15327412e-03
111	-4.17186595e-02;1.53881239e-01;-6.11479409e-02;-1.01905637e-01;-2.43508959e-03;9.43897576e-04;-3.63679208e-03;-1.60076444e-04;-8.14842986e-04;-9.12380156e-05;-1.01956644e-03;-7.20756679e-04;1.33587699e-03;-2.14727977e-04;-1.85340046e-03;1.35065972e-04;-2.24020915e-03;2.43268330e-03;-2.13631074e-03;-1.52575078e-03;-3.20806812e-03;3.30641647e-03;-8.79248930e-04;2.99526156e-03;-6.22391851e-03
174	-0.01080059;0.05834511;-0.05459265;0.03419255;-0.02915533;0.00362557;-0.02506558;-0.01793665;0.00143717;-0.0282714;-0.0149792;-0.01865713;0.00675958;0.0743439;-0.0623559;0.01752015;-0.02088218;-0.20075104;-0.25979775;-0.20843758;-0.42874991;-0.11806496;-0.56878091;-0.42624551;0.09354485
59	-2.58668542e-02;3.97316736e-02;-2.34436552e-02;-3.43655986e-02;-1.30536107e-02;5.50489104e-03;-2.30260862e-02;-3.58870957e-03;-7.03070589e-03;-9.89722061e-03;-2.10363579e-02;-1.31700301e-03;2.30154292e-03;9.91150513e-03;-5.42602348e-02;-2.02130307e-02;-4.73522391e-02;3.95197157e-04;-1.37367517e-01;-5.55009981e-01;7.13586623e-01;-1.88513103e-01;2.45582515e-02;-2.04721459e-01;2.00585776e-01
156	-8.85067756e-03;-6.60009955e-02;8.87671307e-03;5.94666936e-03;8.97493690e-04;3.54808468e-04;5.46975062e-04;5.11651381e-04;-1.92436054e-04;-1.28133346e-03;-1.93921815e-03;1.43053460e-03;-1.74208949e-03;7.90620368e-04;-3.01120411e-03;-2.14055903e-03;4.77614997e-05;-1.94334942e-03;-1.94239187e-04;1.06687420e-03;1.62315248e-04;-2.48853130e-03;-6.15250461e-04;9.48253735e-04;-1.27646769e-03
377	5.82494583e-02;2.01539171e-02;-1.41141229e-02;1.60817648e-02;-6.61010843e-03;3.84375997e-03;-8.41030609e-03;-5.20262927e-03;-1.81910561e-03;-1.38636587e-02;-1.32977676e-02;-8.23969164e-06;-2.48820189e-03;1.31004720e-02;-1.37111147e-02;-8.96307374e-03;2.69677629e-03;-1.47570878e-02;-1.47848446e-02;-2.73095956e-03;4.45113859e-03;-9.52501198e-03;8.25609251e-04;2.35323715e-02;-6.04177847e-03
314	-0.00314439;0.05883158;-0.04920168;-0.0179603;-0.02793267;0.01334047;-0.03361577;-0.00446315;-0.00585672;-0.02539567;-0.02816914;-0.01462384;0.02156042;0.06672356;-0.11114295;0.00666102;-0.09257036;-0.46629856;0.814784;0.0669212;0.07882919;-0.04848479;-0.04437135;-0.12207249;0.09399516
266	-7.86021443e-02;-4.75513603e-02;-3.78455970e-02;-3.80494566e-02;-6.38045571e-05;8.38789677e-04;1.87511718e-04;2.18786625e-03;1.32981814e-05;1.11074554e-03;4.89814111e-04;6.72561168e-04;3.32917346e-04;-1.64340051e-04;-2.44343060e-03;8.18649223e-04;-1.66803305e-03;2.20268227e-03;6.05083538e-05;4.54541502e-05;-2.46348699e-03;9.12237327e-04;5.82675873e-04;3.80145048e-04;-3.50411067e-03
325	-3.58001453e-02;-6.77661817e-03;-1.72489515e-02;-9.44429482e-03;-2.72821147e-03;1.05359846e-03;-3.80301771e-03;5.24086217e-05;-8.38963551e-04;-2.42465722e-03;-4.02385890e-03;1.23354818e-03;-1.71940268e-03;3.64379998e-03;-1.11793940e-02;-2.54254871e-03;-5.02914398e-03;-5.60624487e-03;-7.55114671e-03;1.06957091e-04;-6.34468349e-03;1.08412345e-03;4.41038884e-03;1.04408588e-02;-1.89002449e-02
209	0.00441767;0.0192925;-0.03797371;0.00924288;-0.03265805;0.01704546;-0.03524768;-0.00992484;-0.0039417;-0.07213816;-0.0828169;-0.68666301;-0.26981327;-0.53019814;0.34371024;0.00678687;0.02177029;0.0500218;0.06549475;0.01018371;0.00853122;0.00281267;-0.02797183;-0.0462267;0.0250249
270	2.57631773e-02;-4.53733357e-02;1.42489091e-02;-3.22403347e-03;7.99461559e-04;1.10884904e-03;-6.25996880e-04;1.25499994e-05;-8.41806457e-04;-3.22680189e-03;-4.57349884e-03;1.96791943e-03;-2.43794931e-03;1.19259301e-03;-4.40090637e-03;-4.59871713e-03;6.71444337e-04;-2.05098458e-03;-6.38177320e-04;9.55104174e-04;5.78542802e-04;-4.03873524e-03;-3.61772059e-03;2.81956010e-03;-2.27111869e-03
225	0.03798705;-0.02274786;-0.01428235;0.0535896;-0.00296801;0.00105634;-0.00172754;-0.00279197;0.00027081;-0.00721472;-0.0051141;0.00029075;-0.00243471;0.00872242;-0.00692323;-0.00284438;0.0023513;-0.01235396;-0.0068227;0.00051995;0.00461749;-0.00692074;0.00640322;0.00793272;0.00298389
318	0.02985878;-0.04764337;0.02271263;0.00452726;0.00097095;0.00057567;-0.0004795;-0.00073262;-0.00077312;-0.00332648;-0.00448124;0.00179351;-0.00273492;0.00114079;-0.00362842;-0.00476228;0.0010144;-0.00333151;-0.00068164;0.00114438;0.00133817;-0.00422128;-0.00325655;0.00240743;-0.00123318
343	0.00988944;0.03760306;0.01818995;-0.04833306;-0.00317596;0.00231521;-0.02420042;-0.01298833;-0.01298642;-0.0177381;-0.04042022;0.00705264;-0.01508857;-0.01414859;-0.03497356;-0.07262588;-0.02186855;-0.00595218;-0.05629686;-0.03917039;-0.37011335;-0.36487303;0.69617833;-0.33229366;0.26782288
306	-0.06772502;-0.00938355;-0.00840946;-0.00244104;-0.00082938;-0.00096842;-0.00139122;-0.00103378;-0.00020152;-0.00018985;-0.00091709;0.0003953;-0.00152371;0.00076649;-0.00387153;-0.00103293;-0.00259819;-0.00485372;-0.0030652;0.00078107;-0.00213517;0.00095315;0.00303036;0.00255914;-0.00679455
78	-0.03990199;-0.01703005;0.01161466;-0.0195973;0.00070753;-0.00076077;-0.00204447;-0.00121696;-0.00126513;-0.00109119;-0.00390371;0.00183353;-0.00325147;-0.00132096;-0.00514931;-0.00519327;-0.00277336;-0.00400036;-0.00203037;0.00149766;-0.00293017;-0.00028852;-0.0031644;0.00324678;-0.01116949
231	1.78219855e-02;1.91793763e-02;3.14147176e-03;-3.92835173e-03;-2.79534870e-02;9.99955859e-03;-9.24868712e-02;-1.96251523e-01;8.18581962e-01;4.58124891e-01;2.02800262e-01;-5.65971860e-03;2.84233241e-02;-3.05933036e-02;5.36492488e-02;4.33300393e-02;2.79619193e-03;3.45575613e-02;2.66647539e-02;1.32815954e-03;-3.55780538e-04;7.26351819e-03;7.81811383e-03;-2.61135044e-02;2.05186698e-02
382	-0.0404406;0.02666809;0.02660167;-0.03358194;0.00013058;-0.00378862;-0.00886517;-0.00853161;-0.00419776;-0.00327716;-0.01077427;0.00175259;-0.00760811;-0.0065181;-0.00690696;-0.01621694;-0.00729086;-0.01344669;-0.00809786;0.00206773;-0.00762148;0.00513421;-0.01615405;0.01193187;-0.03992815
217	-0.0461097;0.15502146;-0.07785682;-0.15948147;-0.00144896;0.00114691;-0.00238276;0.00085346;-0.00065638;0.00045619;-0.00052721;-0.00027708;0.00128535;-0.00073323;-0.00137957;0.00030297;-0.00178947;0.00365048;-0.00077609;-0.00118188;-0.00290015;0.0025935;-0.00149627;0.00172349;-0.00481337
132	-0.01441226;0.0372286;-0.06970792;0.0071756;-0.01544894;0.00701673;-0.01130091;0.00145941;0.00065879;-0.00857203;-0.00377095;-0.00447248;0.00740587;0.02342084;-0.02580272;0.01084759;-0.00923389;-0.00924122;-0.03123824;-0.01103917;-0.01480758;0.00980233;0.04205454;0.04504975;-0.03628345
261	2.97642810e-02;-4.06148300e-02;1.01794449e-02;2.05005620e-02;-2.19312650e-05;7.26356361e-04;-7.88297170e-04;-1.30144446e-03;-5.22045588e-04;-4.59182324e-03;-4.94933492e-03;1.56698197e-03;-2.91478955e-03;3.30080906e-03;-4.90583672e-03;-4.61627151e-03;1.40885553e-03;-6.12267022e-03;-2.38242423e-03;1.13992679e-03;2.29119217e-03;-5.35593478e-03;-8.84000021e-04;4.06105992e-03;-3.16622500e-04
180	-1.36190954e-01;-1.03642615e-01;-1.56813459e-02;1.42676424e-02;3.69148720e-04;-2.67336001e-04;7.37241631e-04;5.56315779e-04;2.28124430e-04;6.53261350e-04;6.17655348e-04;3.17706584e-04;-3.17308232e-04;-7.83924092e-06;-6.87846460e-04;3.85150964e-04;-5.34461652e-04;-5.60120413e-04;6.89741934e-05;4.51223746e-04;-4.39345603e-04;-2.33162823e-05;1.11896998e-03;-3.97691164e-04;-6.16129367e-04
120	-0.03043928;0.05199712;0.01894703;-0.05462709;-0.00186927;-0.00190289;-0.01330711;-0.00821137;-0.00584169;-0.0037485;-0.01349295;0.00114664;-0.00546616;-0.00866858;-0.00882312;-0.01814936;-0.01033604;-0.0045949;-0.0101746;-0.00164773;-0.01503189;0.01233594;-0.02702771;0.01921105;-0.05923756
255	-0.04344718;-0.02921233;0.03533824;0.00605919;0.00146336;-0.00230743;-0.00070983;-0.00318303;-0.00072184;-0.00151466;-0.00314231;0.00130222;-0.00405455;-0.00079392;-0.00225437;-0.00505954;-0.00075987;-0.00808395;-0.00161792;0.00219268;0.00074001;-0.00204674;-0.00112955;0.00118121;-0.00435871
305	-0.0162358;0.01203847;-0.05868585;0.04087131;-0.01119921;0.00303886;-0.00582508;-0.00184055;0.00188422;-0.00851765;-0.00238584;-0.00309439;0.00193746;0.02097854;-0.01789359;0.0069019;-0.00305272;-0.02180407;-0.02268942;-0.00345503;-0.00071751;-0.00180933;0.03590594;0.02540833;-0.00735403
65	-0.03974657;0.01669403;-0.01521853;-0.0600162;-0.00155491;0.00221275;-0.00525617;0.0022125;-0.00222729;0.00044442;-0.00399363;0.0014974;0.00031693;-0.00281477;-0.00798567;-0.00322008;-0.00643584;0.00770751;-0.00244989;-0.00160485;-0.01057187;0.00598629;-0.00728193;0.00672554;-0.0227836
64	-0.04621392;-0.02275968;0.00982034;-0.01736196;0.00069311;-0.00069061;-0.00125721;-0.00068703;-0.0008579;-0.00053904;-0.0026573;0.00150568;-0.00255678;-0.0009848;-0.00411767;-0.00363382;-0.00228302;-0.00317069;-0.00143192;0.00130086;-0.00231812;-0.0002165;-0.00167215;0.00209219;-0.00818142
154	-0.01186463;0.06051113;-0.0457689;-0.02378862;-0.02306246;0.01005798;-0.02905016;-0.00410922;-0.00546347;-0.01731825;-0.02109326;-0.00984634;0.0141035;0.03700787;-0.06878546;0.00103774;-0.04949564;-0.01469423;-0.24880582;0.79130376;0.3581399;-0.15654608;-0.07775152;-0.23575143;0.16853415
119	-0.06836271;0.05155865;-0.05007632;-0.10540269;-0.00144114;0.00168155;-0.00268994;0.00226413;-0.00087563;0.00142412;-0.00039906;0.00017295;0.00160098;-0.00151554;-0.00298941;0.0005675;-0.0033472;0.00604854;-0.00067226;-0.00135506;-0.00531739;0.00397013;-0.00210716;0.00216707;-0.00871542
253	-0.07498143;0.02656721;0.00742979;0.00051529;-0.00155858;-0.00316687;-0.00373855;-0.0051536;-0.00075155;-0.0010766;-0.00228286;-0.00047546;-0.00302579;0.00022344;-0.00322533;-0.00330875;-0.00348068;-0.0112452;-0.00593605;0.00105715;-0.00168805;0.00236655;0.00359647;0.0043566;-0.01040606
14	-1.45616430e-02;4.94452103e-02;2.52654237e-02;1.18401562e-02;-1.20841454e-01;7.27725496e-01;6.11433551e-01;1.94310025e-01;2.44227052e-02;7.16107020e-02;6.79382671e-02;5.29226299e-03;2.96646053e-02;-1.15327595e-02;1.73978782e-02;3.72535316e-02;4.22341993e-03;6.03916839e-02;2.87294301e-02;-2.14794396e-03;-5.91764809e-03;1.96122770e-03;-3.71115000e-04;-2.02607508e-02;1.89642040e-02
279	-6.85247390e-02;-9.12907992e-02;-1.00174820e-02;8.53044474e-03;5.42668969e-04;3.67631075e-05;9.27675667e-04;9.59361276e-04;2.02726467e-04;3.46742701e-04;1.93110791e-04;6.88876565e-04;-5.87404900e-04;2.78123034e-04;-1.51952368e-03;4.20076440e-05;-5.02113610e-04;-5.93889135e-04;1.08471065e-04;6.35958132e-04;-4.90073003e-04;-6.22239287e-04;9.90401176e-04;-1.69290953e-04;-8.32419739e-04
301	1.80317542e-02;7.49783644e-02;-1.04793334e-01;1.70343014e-01;-4.29555691e-03;-9.60678311e-05;-1.73081396e-03;-2.71844349e-03;9.84407446e-04;-3.35414194e-03;-2.32787537e-04;-1.75844351e-03;3.33880858e-04;6.54497313e-03;-2.51029145e-03;2.01852610e-03;6.41469988e-04;-8.35752546e-03;-5.66788714e-03;-6.28204494e-04;2.30968355e-03;-1.06513368e-03;8.55697002e-03;4.32731861e-03;2.53264829e-03
303	-0.029988;-0.00802327;0.01443003;-0.02310338;0.00068865;-0.00088796;-0.00401709;-0.00258652;-0.00229988;-0.00256139;-0.00712864;0.00262398;-0.00499455;-0.00219519;-0.00773985;-0.00945878;-0.0039984;-0.00620842;-0.00374414;0.00196807;-0.00463743;-0.00049985;-0.00797427;0.00687932;-0.02042591
169	-0.03999151;0.03261267;-0.02230976;-0.02023737;-0.00915373;0.00116979;-0.01397648;-0.00462868;-0.00311292;-0.00548558;-0.00978347;-0.0014743;-0.00091211;0.00750896;-0.02529902;-0.00628434;-0.01849272;-0.01735436;-0.03470418;-0.00783201;-0.03421458;0.02724445;0.01868965;0.06770614;-0.15902508
2	-6.42125417e-02;1.16297112e-01;-3.69740493e-02;-7.39273537e-02;-2.80959988e-03;3.38291775e-04;-4.61368901e-03;-1.04494780e-03;-1.04892921e-03;3.41221109e-05;-1.31897173e-03;-8.97814063e-04;1.02356278e-03;-5.75245969e-04;-2.38936161e-03;-3.18133572e-04;-3.26686796e-03;1.25318499e-03;-3.19087634e-03;-1.56828040e-03;-4.15608225e-03;4.46857691e-03;-6.17817398e-04;3.85527643e-03;-9.04741093e-03
331	2.07288798e-02;1.84339064e-02;-5.90766012e-03;1.38777516e-02;-3.87622084e-02;9.86793018e-03;-8.32777097e-02;-1.82249758e-01;-5.54470614e-01;7.53788559e-01;2.11919552e-01;7.09324496e-04;2.69436528e-02;-5.67585062e-02;6.05288427e-02;3.53058181e-02;-8.57740446e-04;4.94361370e-02;3.45023603e-02;1.68648215e-03;-5.04726994e-03;1.02620552e-02;-4.76464399e-03;-2.95171046e-02;1.37528944e-02
282	-1.14775092e-01;-1.88546605e-02;6.77170446e-02;2.80992750e-02;9.08244475e-04;-2.30749997e-03;-1.50002498e-04;-2.57988316e-03;-1.72526730e-04;-5.01750575e-05;-6.26584734e-04;2.06334504e-04;-2.13594792e-03;-8.81549856e-04;1.71129999e-04;-1.98763080e-03;-5.28526050e-04;-5.23302390e-03;-8.54493403e-04;1.22020140e-03;6.59777854e-04;-2.74760129e-04;5.62572843e-04;-2.68255035e-04;-1.50400818e-03
106	-1.36190954e-01;-1.03642615e-01;-1.56813459e-02;1.42676424e-02;3.69148720e-04;-2.67336001e-04;7.37241631e-04;5.56315779e-04;2.28124430e-04;6.53261350e-04;6.17655348e-04;3.17706584e-04;-3.17308232e-04;-7.83924092e-06;-6.87846460e-04;3.85150964e-04;-5.34461652e-04;-5.60120413e-04;6.89741934e-05;4.51223746e-04;-4.39345603e-04;-2.33162823e-05;1.11896998e-03;-3.97691164e-04;-6.16129367e-04
296	1.00204209e-02;1.65589814e-02;1.11692383e-02;-9.40767903e-03;-1.40462017e-02;4.91864808e-04;-6.10313884e-02;-8.80310301e-02;-7.30930830e-02;-3.64828995e-01;9.02076843e-01;-1.34947658e-02;5.09478792e-02;-2.30495693e-02;6.47486242e-02;6.17525855e-02;5.69483624e-03;3.99385797e-02;2.68012558e-02;-3.16931599e-04;7.60998793e-04;7.11434483e-03;1.39924462e-02;-2.57696938e-02;2.56668733e-02
155	2.80442866e-02;7.85611138e-03;3.03916046e-03;-4.85258250e-03;-6.44138761e-03;4.63860872e-03;-1.62486285e-02;-1.09686870e-02;-6.83975239e-03;-2.67666529e-02;-3.60980011e-02;5.92517179e-03;-1.51451089e-02;2.12543309e-02;-4.55970947e-02;-5.31822972e-02;6.76298998e-04;-7.66559909e-02;-8.43547233e-02;-1.41385491e-02;3.00798764e-02;8.71452194e-01;2.13690250e-01;-3.55629512e-01;1.16202662e-01
244	-0.0071929;0.01161014;0.01754312;0.01819281;-0.00980799;-0.01528655;-0.03169848;-0.06766616;-0.01474753;-0.08338302;-0.13984315;-0.08037233;0.91866557;-0.17759588;0.16025147;0.12278958;0.00237389;0.12874181;0.05266258;-0.00735819;-0.01314197;0.01516207;-0.00446362;-0.03087553;0.02074601
28	-1.79319263e-02;5.08231974e-02;1.28653575e-04;6.40498350e-02;-2.60181782e-02;-2.07663368e-02;-3.23425516e-02;-7.20769032e-02;-3.37116034e-04;-6.08658818e-02;-4.85301438e-02;-4.10120030e-02;-6.91172033e-02;1.71310787e-01;-1.10346534e-01;-2.91430298e-01;-4.75029100e-01;6.91980009e-01;2.58686801e-01;-7.10505426e-03;-5.35718148e-02;2.05077053e-02;-9.15080996e-02;-7.59233004e-02;1.12747531e-02
90	-3.89186625e-02;-8.55699241e-02;-7.48978578e-03;5.95439787e-03;6.16444276e-04;3.56459079e-04;9.39387198e-04;1.19504525e-03;1.31929509e-04;-6.43240625e-05;-3.17416740e-04;9.52421989e-04;-7.62651206e-04;5.38302212e-04;-2.12117628e-03;-3.53726738e-04;-3.57286201e-04;-5.07666111e-04;1.24539844e-04;7.03982821e-04;-4.38046743e-04;-1.16715361e-03;6.20583521e-04;1.35768651e-04;-8.96541049e-04
315	1.12585817e-01;-5.36812490e-02;5.60579063e-03;-7.31793442e-03;8.95545905e-05;1.42691753e-03;-3.74764657e-04;6.10895373e-04;-4.15814485e-04;-2.02979315e-03;-2.40691913e-03;8.46546038e-04;-5.12913697e-04;1.04353449e-03;-1.96930176e-03;-1.80366315e-03;8.89155432e-04;6.41892175e-04;-1.60717528e-05;-3.59053643e-05;4.89867771e-04;-2.07209659e-03;-2.15555963e-03;1.46777060e-03;1.44614408e-04
339	-0.06063482;0.04169909;0.00664621;0.03580815;-0.0050074;-0.00669824;-0.00726753;-0.01363003;-0.00049978;-0.00595166;-0.005056;-0.00283137;-0.006556;0.00639177;-0.00543898;-0.0062312;-0.00366511;-0.03551044;-0.01757648;0.00221349;0.00349037;0.00122443;0.01676131;0.01325615;-0.01350669
73	0.00161932;0.05535773;-0.03320949;0.00539968;0.96166323;-0.03818179;0.18170523;0.04888462;0.00833043;0.0504614;0.03625602;0.00867493;-0.0009783;-0.03247284;0.03396487;0.00584072;0.00764373;0.02537038;0.03019013;0.00595844;0.00392809;-0.00323155;-0.01256408;-0.0263273;0.01817239
178	-6.39850343e-02;6.96118745e-02;-1.75946629e-02;-4.54252679e-02;-3.57452100e-03;-5.37508488e-04;-6.69035273e-03;-2.71372523e-03;-1.63528355e-03;-3.24960357e-04;-2.70733831e-03;-9.89567128e-04;6.20798146e-05;-8.71229549e-04;-4.65281865e-03;-1.92972489e-03;-5.61052324e-03;-1.77679884e-03;-6.08094019e-03;-1.64614655e-03;-6.61650468e-03;6.79694848e-03;-2.62929667e-04;6.91685384e-03;-1.71219421e-02
319	0.01519165;-0.0151722;0.01378877;-0.02101723;0.0004973;0.00187836;-0.00446871;-0.00143188;-0.00286372;-0.00644357;-0.01113194;0.00372938;-0.00503569;0.0003524;-0.01023308;-0.01244333;-0.00088052;-0.00318849;-0.00330331;0.00113494;-0.00222087;-0.00618014;-0.01437712;0.0106657;-0.01675427
273	-3.89353726e-02;-8.57337784e-03;-5.27464604e-02;-7.39707955e-02;-1.26980489e-03;3.22530715e-03;-1.64898393e-03;4.74307418e-03;-6.55973617e-04;1.28127999e-03;-4.61867504e-04;1.03010504e-03;1.98873563e-03;-4.57596571e-04;-5.24746833e-03;1.24318840e-03;-3.38509753e-03;8.60073239e-03;-6.43968744e-05;-1.36821885e-03;-6.24715315e-03;2.94199104e-03;-1.96078556e-03;2.58494498e-03;-9.05482602e-03
185	3.57423718e-02;-7.03683930e-02;-1.04227647e-03;-6.15509545e-04;4.90239977e-04;1.46781752e-03;3.09154260e-04;1.33518053e-03;-2.72653707e-04;-1.80797953e-03;-2.31415514e-03;1.38980571e-03;-9.62427350e-04;1.28181026e-03;-3.16975469e-03;-1.84117083e-03;5.56484430e-04;2.50568735e-04;8.21501300e-05;4.47834309e-04;1.46961581e-04;-2.68761419e-03;-1.54891446e-03;1.42352371e-03;-4.70405883e-04
