10	-0.36904015;1.12858265;1.42682596;0.52163447;-0.04080046;-0.707927;-0.50377231;-0.25511715;1.62494017;-0.26657309;0.15848778;-0.54885808;0.25902423;-0.06196748;0.09184633;0.32899183;0.94971655;0.15298851;0.03036079;-1.00722155;-0.0322205;-0.28729615;-0.97733196;0.49087186;0.02359055
11	-1.21282684;0.09108533;0.67200117;-0.45910802;-1.60260073;-0.70433468;1.02417438;-0.61997617;-0.38741574;0.26680241;-0.67926511;0.46596435;1.51927067;0.59880245;-0.2419778;0.58478575;-0.58470488;-0.0848595;0.70343241;-0.05299376;0.09728256;-0.45964449;-0.48483112;0.10817591;-0.34280995
12	2.55753894;0.34261644;-0.97992264;-1.24871974;0.28390099;0.37213438;0.13785759;-0.34391387;0.01662377;-0.05032105;-0.23525055;0.04481124;0.32181719;-0.41228095;-0.06176189;0.54463557;0.42639029;0.11241857;-0.11539545;-0.18692409;-0.14718602;-0.07690478;-0.16757738;0.11423287;-0.17119864
13	-0.49993508;0.82883349;0.96018343;0.41948855;0.26016797;-0.65470022;-0.61664085;0.3507834;0.55284325;-0.06183634;0.34003215;-0.25622058;0.20152852;-0.55916095;-0.19029354;0.08936877;0.43095662;0.03600402;0.29075198;-0.38285255;-0.08551576;-0.22608771;-0.33077502;-0.02582285;-0.29042898
14	-0.0634345;1.93406713;1.48510789;0.26545942;-0.27275942;-0.25451019;-0.31650111;-0.46892708;1.14067911;-0.3428559;-0.02932718;-0.42900798;0.15674998;0.1638178;0.29260634;0.22287455;0.63929074;0.09129384;0.18997757;-0.14158023;-0.16378836;0.00308032;-0.34511151;0.15974404;0.15632414
15	-0.10887522;0.59513721;0.434285;0.31747101;0.54286308;-0.35097524;0.07591003;0.47869726;-0.16337277;0.21558766;0.29944941;-0.48953083;0.18537846;-0.24451706;0.05967724;0.03481946;0.18964779;0.0085666;0.12972873;0.06300745;-0.01113832;-0.32001873;-0.07695263;0.10778837;-0.12912986
16	0.15504159;-0.55669372;0.94634332;0.02784484;0.15989934;-0.1494558;0.66492504;-0.3834507;-0.00161178;0.06731534;0.22853142;-0.29375709;0.03020814;-0.11802219;-0.18814284;-0.17368885;0.26980295;-0.11430014;0.17833926;0.25836412;0.15293305;-0.1610178;-0.04346074;-0.01902881;-0.18935249
17	-1.62371556;0.03540079;0.35941374;-0.25796187;-1.36741992;0.47003106;0.28083446;-0.0284029;0.61692025;1.96763162;-1.1901806;-0.8547995;-1.18622118;-0.53745423;-0.04594813;0.05458179;-0.51346882;-0.0434517;-0.47181351;-0.09916138;-0.22795986;0.00479035;-0.15572069;0.11542285;-0.51819857
18	0.25162382;0.86822402;0.8615312;0.33856064;-0.00915279;-0.58924474;-0.39680155;-0.20252398;1.2831573;-0.25947011;0.09145394;-0.46471714;0.26340751;-0.04816123;0.09057769;0.28544168;0.78183183;0.18293464;0.02221382;-0.80395908;-0.00702916;-0.25402357;-0.787168;0.39537523;0.0225032
19	-0.5851109;1.578079;1.76065153;0.67325528;-0.09017651;-0.82769675;-0.73206725;-0.30864978;2.14203276;-0.351623;0.1951573;-0.68763029;0.32092956;-0.08431677;0.15434743;0.46227853;1.15947182;0.16847147;-0.00369817;-1.34485195;-0.07508362;-0.3531104;-1.26296175;0.63995017;0.08989722
20	-0.08374598;-0.21061879;-0.18321524;0.42364786;0.5422538;0.01149262;0.60089049;0.49795541;0.46778134;-0.70474067;-0.53131853;0.08386228;0.13055529;0.15901065;0.19612867;-0.32783874;0.05671407;0.05232155;-0.25286981;-0.17059104;0.10541668;-0.28346353;-0.25501506;-0.07170965;0.0516611
21	1.99090159e+00;-1.11056083e-01;-8.63551730e-01;3.23171772e-01;-4.96753708e-01;-3.77982335e-01;-6.03226490e-04;3.21356693e-02;2.44052954e-02;-1.34886229e-01;2.70116156e-02;-1.49497508e-01;8.93642861e-02;-2.01337757e-01;3.91921173e-02;1.44844870e-01;1.28509191e-01;8.26516837e-02;8.30769512e-02;-8.74144744e-02;-2.38564388e-02;9.15044601e-02;-7.62957247e-02;7.82390417e-02;-5.19704366e-02
22	-0.95548704;0.76409716;0.52945658;0.01585958;-0.18899299;-0.47792398;-0.34383447;-0.34201996;1.17220852;-0.2823732;0.36843767;-0.47577042;0.15209483;-0.0482073;-0.0024873;0.26234785;0.66472411;0.1874742;0.00690255;-0.61468158;-0.0263877;-0.13043958;-0.6417206;0.33978928;-0.00581697
23	0.38273755;-0.11136559;0.19838974;0.43321497;0.55542805;-0.33873753;0.05904568;0.19098231;0.53731492;0.16800032;0.25906603;0.00159126;0.2718754;0.01364836;-0.16107876;-0.12162612;0.71519842;0.93403876;0.48139846;0.18643075;0.38043501;-0.15266498;-0.53003156;0.75347908;0.19111798
24	1.39200988;0.04559447;-0.25098209;-0.59202614;0.27874357;0.05666053;-0.10914626;-0.09846939;0.07411875;-0.11545439;-0.19864895;-0.24099729;0.22891786;-0.24040065;-0.04111237;0.30926943;0.31862836;0.20381668;0.00525294;-0.15493453;0.00493987;-0.05512967;-0.17244584;0.11416178;-0.05568284
25	1.75165688;0.06832387;-0.13579508;-0.05033397;0.09747533;-0.4179418;0.32293304;-0.09341723;0.24340085;0.38944327;0.59906351;-0.45701312;0.24186778;0.64709604;-0.15879778;-0.1749983;0.41165595;0.16192572;0.07226418;-0.12195009;0.3282074;-0.43327793;0.07908107;0.00588075;-0.34003551
26	-0.1408452;0.35287473;0.583783;-0.12823531;-0.66374121;-0.48966065;0.36284348;-0.22335233;0.05425809;0.05416681;-0.22539793;-0.01762322;0.72106399;0.25822695;-0.09026318;0.32000365;0.08731687;0.03169921;0.30443231;-0.16632124;0.06595066;-0.29378018;-0.34846294;0.09673338;-0.18558433
27	-2.21101587e+00;1.30418100e-01;-1.00074559e+00;-8.28076122e-01;-5.28979794e-01;-4.96365132e-02;-1.44391717e-01;-4.46037082e-01;3.83545903e-01;-2.74896350e-01;7.48603989e-01;-3.07827793e-01;-1.67938058e-01;2.33496216e-02;-1.32714325e-01;7.38194481e-02;-1.97913673e-02;2.70992536e-01;-1.94277474e-03;2.04918666e-03;-1.06438560e-02;2.29133672e-01;-7.04779643e-02;-5.78095007e-02;-4.51049029e-02
28	2.63251606;-0.36804361;-1.7067021;2.69202483;-2.3209316;-1.14267658;0.25481941;0.24498968;0.13142907;-0.26583423;0.56317454;0.09341461;-0.28674254;-0.40950829;0.25761187;0.27121344;-0.18338637;-0.11249374;-0.03009493;0.25584103;-0.254217;0.20980299;0.08272694;0.10793646;-0.01240292
29	-0.16971052;-0.19978915;-0.26372038;0.62314184;-0.43605732;1.08342067;-0.21425703;0.03174056;-0.14582095;0.94199469;-0.13688042;-0.42569115;0.26933955;0.15816195;0.03206871;0.09916584;0.54503415;-0.12183075;-0.03113661;-0.33618926;0.42619703;0.01361914;-0.15180169;-0.26501257;0.33694031
30	0.04156338;-0.0690002;1.10225713;0.1816141;0.04578431;-0.40789678;0.14464114;-0.34541709;0.68501947;-0.14050521;0.16912102;-0.3328268;0.09898585;0.00188963;-0.04001996;-0.0097632;0.56523113;0.05029284;0.04476379;-0.26057371;0.06695407;-0.10559016;-0.4541468;0.21355746;-0.14575322
31	-1.01382905;-0.58953463;-0.22314564;-0.38450462;0.91145336;0.25401944;1.0028303;1.53850464;0.60125973;-0.38322853;0.29721343;-0.06575485;-0.75380724;0.47655907;0.43724945;1.54450467;0.2624763;1.03086144;0.18057574;0.33667673;-0.60865962;-0.3386543;-0.00312003;-0.67081874;-0.45237892
32	-1.84828324;0.42428988;0.25186258;-0.70232012;-0.70565373;-1.59032303;-0.59040489;0.48932198;-1.15228659;-0.33000455;-0.35492501;0.56834475;-0.49729481;-0.03480492;-0.02425557;0.42921906;1.32639807;-0.36649198;0.35104492;-0.13440207;0.41637013;-0.10379221;0.25957783;0.00403958;0.31532365
33	-0.67601012;1.81441475;0.94539807;1.15056214;1.41977411;0.38756577;0.08712427;1.00970282;-0.75348302;0.04963116;0.42734248;-1.11343445;0.54086532;-0.82590713;-1.32207048;0.62713337;0.14538019;-0.35702109;0.2497947;0.71239934;-0.81719745;-1.43759142;0.06493032;0.12118641;-0.04062274
34	-0.67949375;-0.05654452;-0.10968535;-0.35876345;-0.19924396;-0.12522314;0.01996062;-0.13778509;0.20060256;-0.06498123;0.27926163;-0.24396296;0.05031433;-0.03193698;-0.12653159;0.03684654;0.1881227;0.13798783;-0.10382279;-0.02008077;0.05139934;0.04995733;-0.13692884;0.06561678;-0.02736032
35	-0.14839177;3.48844094;2.48527608;0.38921073;-0.66974338;-0.04320893;-0.45936837;-1.19418469;1.6817005;-0.6510353;-0.22704641;-0.50409856;0.15421894;0.72583496;0.73498048;0.30719233;0.28886157;0.06557778;0.24018005;0.85084753;-0.5899164;0.23541755;0.29777588;-0.39405777;0.73847947
36	-0.19238051;0.52079658;1.27499526;0.38321077;-0.0690763;-0.56381845;-0.25688978;-0.25732138;1.08802845;-0.23602947;0.11261481;-0.43378123;0.17818204;-0.02124417;0.01707533;0.17711197;0.70986076;0.07410647;0.0160152;-0.65514432;0.01654363;-0.21415746;-0.71005556;0.35287631;-0.04193296
37	1.23800924;-0.27987059;-0.14294333;-0.56002529;0.63526221;-0.69616334;-0.61495393;0.04467191;0.02748283;0.0607851;-0.19790564;-0.5837604;0.39909889;0.17688967;-0.03011568;-0.45375428;0.22958321;0.43943503;0.49048486;-0.36628279;0.20715973;0.38823859;-0.25258604;-0.08073284;0.15203802
38	1.02731673;0.40781834;0.11915852;0.67042041;-0.47589877;-0.58448135;-0.20218597;-0.08782852;0.64267307;-0.1840636;0.19118944;-0.316369;0.11723406;-0.12393033;0.07770933;0.2373553;0.42178802;0.07612242;0.05307902;-0.32168016;-0.04812421;-0.10047662;-0.30598315;0.20593431;-0.04170556
39	0.41782672;-0.48083059;0.01323289;1.31571296;1.15511168;-0.11234112;0.52353025;0.6831011;0.67884603;0.46584059;0.42811137;0.78851361;0.38061547;-0.05486944;-0.27973846;-0.44660095;1.42270992;2.29239662;1.14523537;1.00154204;0.91829573;-0.57806412;-1.01186811;1.68276764;0.54681874
